id,type,pathway_source,substrate1,substrate2,substrate3,substrate4,substrate5,product1,product2,product3,product4,product5
1857,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00024,cpd:C00332,,,,cpd:C00356,,,,
1496,reversible,path:hsa01100 Metabolic pathways,gl:G10526,,,,,gl:G00006,,,,
1496,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G00006,,,,,gl:G10526,,,,
4371,reversible,path:hsa01100 Metabolic pathways,gl:G00010,,,,,gl:G00011,,,,
4371,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G00011,,,,,gl:G00010,,,,
1092,reversible,path:hsa01100 Metabolic pathways,cpd:C00044,,,,,cpd:C21310,,,,
1092,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C21310,,,,,cpd:C00044,,,,
5345,reversible,path:hsa01100 Metabolic pathways,cpd:C21310,,,,,cpd:C18239,,,,
5345,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C18239,,,,,cpd:C21310,,,,
1846,reversible,path:hsa01100 Metabolic pathways,cpd:C01673,,,,,cpd:C18231,,,,
1846,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C18231,,,,,cpd:C01673,,,,
1847,reversible,path:hsa01100 Metabolic pathways,cpd:C01561,,,,,cpd:C07712,,,,
1847,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C07712,,,,,cpd:C01561,,,,
4506,reversible,path:hsa01100 Metabolic pathways,cpd:C01083,,,,,cpd:C00031,,,,
4506,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00031,,,,,cpd:C01083,,,,
1818,reversible,path:hsa01100 Metabolic pathways,cpd:C00124,,,,,cpd:C01697,,,,
1818,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01697,,,,,cpd:C00124,,,,
1823,reversible,path:hsa01100 Metabolic pathways,cpd:C01097,,,,,cpd:C03785,,,,
1823,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03785,,,,,cpd:C01097,,,,
5105,reversible,path:hsa01100 Metabolic pathways,cpd:C00369,,,,,cpd:C00103,,,,
5105,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00103,,,,,cpd:C00369,,,,
1811,reversible,path:hsa01100 Metabolic pathways,cpd:C00576,,,,,cpd:C00719,,,,
1811,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00719,,,,,cpd:C00576,,,,
1812,reversible,path:hsa01100 Metabolic pathways,cpd:C00114,,,,,cpd:C00576,,,,
1812,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00576,,,,,cpd:C00114,,,,
4550,reversible,path:hsa01100 Metabolic pathways,cpd:C01209,cpd:C19673,,,,cpd:C20372,,,,
4550,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C20372,,,,,cpd:C01209,cpd:C19673,,,
4544,reversible,path:hsa01100 Metabolic pathways,cpd:C01209,cpd:C20375,,,,cpd:C20376,,,,
4544,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C20376,,,,,cpd:C01209,cpd:C20375,,,
4561,reversible,path:hsa01100 Metabolic pathways,cpd:C00401,,,,,cpd:C01490,,,,
4561,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01490,,,,,cpd:C00401,,,,
147,reversible,path:hsa01100 Metabolic pathways,cpd:C04895,,,,,cpd:C20239,,,,
147,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C20239,,,,,cpd:C04895,,,,
1800,reversible,path:hsa01100 Metabolic pathways,cpd:C00458,,,,,cpd:C00239,,,,
1800,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00239,,,,,cpd:C00458,,,,
4589,reversible,path:hsa01100 Metabolic pathways,cpd:C00124,,,,,cpd:C00984,,,,
4589,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00984,,,,,cpd:C00124,,,,
1792,reversible,path:hsa01100 Metabolic pathways,cpd:C03366,,,,,cpd:C04076,,,,
1792,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C04076,,,,,cpd:C03366,,,,
1793,reversible,path:hsa01100 Metabolic pathways,cpd:C16741,,,,,cpd:C03366,,,,
1793,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03366,,,,,cpd:C16741,,,,
1786,reversible,path:hsa01100 Metabolic pathways,cpd:C00346,,,,,cpd:C00084,,,,
1786,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00084,,,,,cpd:C00346,,,,
4666,reversible,path:hsa01100 Metabolic pathways,cpd:C15650,,,,,cpd:C15606,,,,
4666,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C15606,,,,,cpd:C15650,,,,
1781,reversible,path:hsa01100 Metabolic pathways,cpd:C00158,,,,,cpd:C20775,,,,
1781,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C20775,,,,,cpd:C00158,,,,
1780,reversible,path:hsa01100 Metabolic pathways,cpd:C00049,,,,,cpd:C01042,,,,
1780,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01042,,,,,cpd:C00049,,,,
1779,reversible,path:hsa01100 Metabolic pathways,cpd:C12270,,,,,cpd:C01042,,,,
1779,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01042,,,,,cpd:C12270,,,,
1778,reversible,path:hsa01100 Metabolic pathways,cpd:C20776,,,,,cpd:C12270,,,,
1778,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C12270,,,,,cpd:C20776,,,,
1757,reversible,path:hsa01100 Metabolic pathways,cpd:C00068,,,,,cpd:C01081,,,,
1757,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01081,,,,,cpd:C00068,,,,
1758,reversible,path:hsa01100 Metabolic pathways,cpd:C00068,,,,,cpd:C03028,,,,
1758,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03028,,,,,cpd:C00068,,,,
1759,reversible,path:hsa01100 Metabolic pathways,cpd:C00378,,,,,cpd:C01081,,,,
1759,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01081,,,,,cpd:C00378,,,,
1764,reversible,path:hsa01100 Metabolic pathways,cpd:C00378,,,,,cpd:C00068,,,,
1764,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00068,,,,,cpd:C00378,,,,
1704,reversible,path:hsa01100 Metabolic pathways,cpd:C00097,cpd:C15811,,,,cpd:C15812,,,,
1704,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C15812,,,,,cpd:C00097,cpd:C15811,,,
1715,reversible,path:hsa01100 Metabolic pathways,cpd:C00777,,,,,cpd:C16677,,,,
1715,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C16677,,,,,cpd:C00777,,,,
4756,reversible,path:hsa01100 Metabolic pathways,cpd:C03150,,,,,cpd:C00153,,,,
4756,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00153,,,,,cpd:C03150,,,,
4757,reversible,path:hsa01100 Metabolic pathways,cpd:C03150,,,,,cpd:C00455,,,,
4757,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00455,,,,,cpd:C03150,,,,
4758,reversible,path:hsa01100 Metabolic pathways,cpd:C00455,,,,,cpd:C00003,,,,
4758,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00003,,,,,cpd:C00455,,,,
4759,reversible,path:hsa01100 Metabolic pathways,cpd:C00455,,,,,cpd:C00153,,,,
4759,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00153,,,,,cpd:C00455,,,,
4760,reversible,path:hsa01100 Metabolic pathways,cpd:C05841,,,,,cpd:C00253,,,,
4760,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00253,,,,,cpd:C05841,,,,
4761,reversible,path:hsa01100 Metabolic pathways,cpd:C01185,,,,,cpd:C05841,,,,
4761,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05841,,,,,cpd:C01185,,,,
1710,reversible,path:hsa01100 Metabolic pathways,cpd:C05752,,,,,cpd:C06423,,,,
1710,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C06423,,,,,cpd:C05752,,,,
1707,reversible,path:hsa01100 Metabolic pathways,cpd:C05755,,,,,cpd:C01571,,,,
1707,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01571,,,,,cpd:C05755,,,,
1708,reversible,path:hsa01100 Metabolic pathways,cpd:C05223,,,,,cpd:C02679,,,,
1708,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C02679,,,,,cpd:C05223,,,,
1709,reversible,path:hsa01100 Metabolic pathways,cpd:C05761,,,,,cpd:C06424,,,,
1709,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C06424,,,,,cpd:C05761,,,,
1701,reversible,path:hsa01100 Metabolic pathways,cpd:C00236,,,,,cpd:C01159,,,,
1701,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01159,,,,,cpd:C00236,,,,
1702,reversible,path:hsa01100 Metabolic pathways,cpd:C01159,,,,,cpd:C00197,,,,
1702,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00197,,,,,cpd:C01159,,,,
1703,reversible,path:hsa01100 Metabolic pathways,cpd:C01159,,,,,cpd:C00631,,,,
1703,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00631,,,,,cpd:C01159,,,,
1686,reversible,path:hsa01100 Metabolic pathways,cpd:C00134,,,,,cpd:C00555,,,,
1686,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00555,,,,,cpd:C00134,,,,
1692,reversible,path:hsa01100 Metabolic pathways,cpd:C00555,,,,,cpd:C00334,,,,
1692,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00334,,,,,cpd:C00555,,,,
1685,reversible,path:hsa01100 Metabolic pathways,cpd:C00037,,,,,cpd:C00014,,,,
1685,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00014,,,,,cpd:C00037,,,,
1674,reversible,path:hsa01100 Metabolic pathways,cpd:C00329,,,,,cpd:C00352,,,,
1674,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00352,,,,,cpd:C00329,,,,
1678,reversible,path:hsa01100 Metabolic pathways,cpd:C00461,,,,,cpd:C01674,,,,
1678,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01674,,,,,cpd:C00461,,,,
1679,reversible,path:hsa01100 Metabolic pathways,cpd:C01674,,,,,cpd:C00140,,,,
1679,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00140,,,,,cpd:C01674,,,,
1680,reversible,path:hsa01100 Metabolic pathways,cpd:C00140,,,,,cpd:C00357,,,,
1680,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00357,,,,,cpd:C00140,,,,
1681,reversible,path:hsa01100 Metabolic pathways,cpd:C00357,,,,,cpd:C04501,,,,
1681,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C04501,,,,,cpd:C00357,,,,
1028,reversible,path:hsa01100 Metabolic pathways,cpd:C02356,,,,,cpd:C00109,,,,
1028,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00109,,,,,cpd:C02356,,,,
1670,reversible,path:hsa01100 Metabolic pathways,cpd:C02356,,,,,cpd:C21015,,,,
1670,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C21015,,,,,cpd:C02356,,,,
1671,reversible,path:hsa01100 Metabolic pathways,cpd:C21015,,,,,cpd:C21016,,,,
1671,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C21016,,,,,cpd:C21015,,,,
1664,reversible,path:hsa01100 Metabolic pathways,cpd:C00792,,,,,cpd:C03771,,,,
1664,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03771,,,,,cpd:C00792,,,,
1658,reversible,path:hsa01100 Metabolic pathways,cpd:C15781,,,,,cpd:C21106,,,,
1658,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C21106,,,,,cpd:C15781,,,,
1652,reversible,path:hsa01100 Metabolic pathways,cpd:C00065,,,,,cpd:C00740,,,,
1652,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00740,,,,,cpd:C00065,,,,
1641,reversible,path:hsa01100 Metabolic pathways,gl:G00014,,,,,gl:G10770,,,,
1641,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G10770,,,,,gl:G00014,,,,
1643,reversible,path:hsa01100 Metabolic pathways,gl:G13057,,,,,gl:G13058,,,,
1643,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G13058,,,,,gl:G13057,,,,
4977,reversible,path:hsa01100 Metabolic pathways,cpd:C01898,,,,,cpd:C00185,,,,
4977,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00185,,,,,cpd:C01898,,,,
4979,reversible,path:hsa01100 Metabolic pathways,cpd:C00185,,,,,cpd:C00031,,,,
4979,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00031,,,,,cpd:C00185,,,,
1634,reversible,path:hsa01100 Metabolic pathways,cpd:C01935,,,,,cpd:C00208,,,,
1634,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00208,,,,,cpd:C01935,,,,
5104,reversible,path:hsa01100 Metabolic pathways,cpd:C00029,,,,,cpd:C00718,,,,
5104,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00718,,,,,cpd:C00029,,,,
5506,reversible,path:hsa01100 Metabolic pathways,cpd:C18239,,,,,cpd:C05924,,,,
5506,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05924,,,,,cpd:C18239,,,,
5507,reversible,path:hsa01100 Metabolic pathways,cpd:C05924,,,,,cpd:C19848,,,,
5507,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C19848,,,,,cpd:C05924,,,,
5508,reversible,path:hsa01100 Metabolic pathways,cpd:C19848,,,,,cpd:C18237,,,,
5508,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C18237,,,,,cpd:C19848,,,,
1622,reversible,path:hsa01100 Metabolic pathways,gl:G00050,,,,,gl:G00428,,,,
1622,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G00428,,,,,gl:G00050,,,,
1623,reversible,path:hsa01100 Metabolic pathways,gl:G00050,,,,,gl:G00889,,,,
1623,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G00889,,,,,gl:G00050,,,,
1619,reversible,path:hsa01100 Metabolic pathways,gl:G00094,,,,,gl:G11492,,,,
1619,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G11492,,,,,gl:G00094,,,,
1620,reversible,path:hsa01100 Metabolic pathways,gl:G11492,,,,,gl:G13080,,,,
1620,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G13080,,,,,gl:G11492,,,,
1621,reversible,path:hsa01100 Metabolic pathways,gl:G13080,,,,,gl:G13081,,,,
1621,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G13081,,,,,gl:G13080,,,,
63,reversible,path:hsa01100 Metabolic pathways,cpd:C01068,cpd:C00063,,,,cpd:C00789,,,,
63,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00789,,,,,cpd:C01068,cpd:C00063,,,
1604,reversible,path:hsa01100 Metabolic pathways,gl:G13027,,,,,gl:G13087,,,,
1604,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G13087,,,,,gl:G13027,,,,
1605,reversible,path:hsa01100 Metabolic pathways,gl:G13087,,,,,gl:G13091,,,,
1605,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G13091,,,,,gl:G13087,,,,
1606,reversible,path:hsa01100 Metabolic pathways,gl:G13091,,,,,gl:G13092,,,,
1606,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G13092,,,,,gl:G13091,,,,
1607,reversible,path:hsa01100 Metabolic pathways,gl:G13093,,,,,gl:G13094,,,,
1607,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G13094,,,,,gl:G13093,,,,
1600,reversible,path:hsa01100 Metabolic pathways,gl:G13094,,,,,gl:G13095,,,,
1600,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G13095,,,,,gl:G13094,,,,
1608,reversible,path:hsa01100 Metabolic pathways,gl:G13095,,,,,gl:G13096,,,,
1608,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G13096,,,,,gl:G13095,,,,
1609,reversible,path:hsa01100 Metabolic pathways,gl:G13096,,,,,gl:G13097,,,,
1609,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G13097,,,,,gl:G13096,,,,
1610,reversible,path:hsa01100 Metabolic pathways,gl:G13097,,,,,gl:G13098,,,,
1610,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G13098,,,,,gl:G13097,,,,
1611,reversible,path:hsa01100 Metabolic pathways,gl:G13027,,,,,gl:G13026,,,,
1611,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G13026,,,,,gl:G13027,,,,
1603,reversible,path:hsa01100 Metabolic pathways,gl:G13026,,,,,gl:G13028,,,,
1603,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G13028,,,,,gl:G13026,,,,
1596,reversible,path:hsa01100 Metabolic pathways,cpd:C06459,,,,,cpd:C05674,,,,
1596,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05674,,,,,cpd:C06459,,,,
1597,reversible,path:hsa01100 Metabolic pathways,cpd:C05674,,,,,cpd:C05676,,,,
1597,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05676,,,,,cpd:C05674,,,,
1592,reversible,path:hsa01100 Metabolic pathways,cpd:C03263,,,,,cpd:C05770,,,,
1592,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05770,,,,,cpd:C03263,,,,
1593,reversible,path:hsa01100 Metabolic pathways,cpd:C21284,,,,,cpd:C05770,,,,
1593,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05770,,,,,cpd:C21284,,,,
5192,reversible,path:hsa01100 Metabolic pathways,cpd:C05766,,,,,cpd:C05768,,,,
5192,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05768,,,,,cpd:C05766,,,,
1588,reversible,path:hsa01100 Metabolic pathways,cpd:C00853,,,,,cpd:C00194,,,,
1588,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00194,,,,,cpd:C00853,,,,
1586,reversible,path:hsa01100 Metabolic pathways,cpd:C00032,,,,,cpd:C15672,,,,
1586,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C15672,,,,,cpd:C00032,,,,
1587,reversible,path:hsa01100 Metabolic pathways,cpd:C15672,,,,,cpd:C15670,,,,
1587,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C15670,,,,,cpd:C15672,,,,
1582,reversible,path:hsa01100 Metabolic pathways,cpd:C00032,,,,,cpd:C00500,,,,
1582,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00500,,,,,cpd:C00032,,,,
1583,reversible,path:hsa01100 Metabolic pathways,cpd:C00486,,,,,cpd:C00500,,,,
1583,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00500,,,,,cpd:C00486,,,,
1030,reversible,path:hsa01100 Metabolic pathways,cpd:C00486,,,,,cpd:C05787,,,,
1030,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05787,,,,,cpd:C00486,,,,
1584,reversible,path:hsa01100 Metabolic pathways,cpd:C05791,,,,,cpd:C05787,,,,
1584,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05787,,,,,cpd:C05791,,,,
1579,reversible,path:hsa01100 Metabolic pathways,cpd:C00089,,,,,cpd:C00031,cpd:C00095,,,
1579,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00031,cpd:C00095,,,,cpd:C00089,,,,
5342,reversible,path:hsa01100 Metabolic pathways,cpd:C01007,,,,,cpd:C00255,,,,
5342,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00255,,,,,cpd:C01007,,,,
5865,reversible,path:hsa01100 Metabolic pathways,cpd:C00094,,,,,cpd:C00059,,,,
5865,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00059,,,,,cpd:C00094,,,,
5328,reversible,path:hsa01100 Metabolic pathways,cpd:C00272,,,,,cpd:C03684,,,,
5328,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03684,,,,,cpd:C00272,,,,
5330,reversible,path:hsa01100 Metabolic pathways,cpd:C02953,,,,,cpd:C00835,,,,
5330,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00835,,,,,cpd:C02953,,,,
5327,reversible,path:hsa01100 Metabolic pathways,cpd:C00272,,,,,cpd:C02953,,,,
5327,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C02953,,,,,cpd:C00272,,,,
5331,reversible,path:hsa01100 Metabolic pathways,cpd:C21640,,,,,cpd:C03684,,,,
5331,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03684,,,,,cpd:C21640,,,,
5332,reversible,path:hsa01100 Metabolic pathways,cpd:C00272,,,,,cpd:C21640,,,,
5332,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C21640,,,,,cpd:C00272,,,,
5333,reversible,path:hsa01100 Metabolic pathways,cpd:C15522,,,,,cpd:C00268,,,,
5333,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00268,,,,,cpd:C15522,,,,
5335,reversible,path:hsa01100 Metabolic pathways,cpd:C00272,,,,,cpd:C15522,,,,
5335,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C15522,,,,,cpd:C00272,,,,
1562,reversible,path:hsa01100 Metabolic pathways,cpd:C00051,,,,,cpd:C03740,,,,
1562,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03740,,,,,cpd:C00051,,,,
1563,reversible,path:hsa01100 Metabolic pathways,cpd:C03740,,,,,cpd:C01879,,,,
1563,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01879,,,,,cpd:C03740,,,,
682,reversible,path:hsa01100 Metabolic pathways,cpd:C01879,,,,,cpd:C00025,,,,
682,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00025,,,,,cpd:C01879,,,,
1564,reversible,path:hsa01100 Metabolic pathways,cpd:C00669,,,,,cpd:C01879,cpd:C00097,,,
1564,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01879,cpd:C00097,,,,cpd:C00669,,,,
1566,reversible,path:hsa01100 Metabolic pathways,cpd:C00051,,,,,cpd:C01879,cpd:C01419,,,
1566,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01879,cpd:C01419,,,,cpd:C00051,,,,
5054,reversible,path:hsa01100 Metabolic pathways,gl:G00144,,,,,gl:G12396,,,,
5054,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G12396,,,,,gl:G00144,,,,
1561,reversible,path:hsa01100 Metabolic pathways,gl:G00031,,,,,gl:G00032,,,,
1561,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G00032,,,,,gl:G00031,,,,
1558,reversible,path:hsa01100 Metabolic pathways,gl:G00092,,,,,gl:G00403,,,,
1558,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G00403,,,,,gl:G00092,,,,
1559,reversible,path:hsa01100 Metabolic pathways,gl:G00403,gl:G10611,,,,gl:G00392,,,,
1559,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G00392,,,,,gl:G00403,gl:G10611,,,
1560,reversible,path:hsa01100 Metabolic pathways,gl:G00392,gl:G10611,,,,gl:G02977,,,,
1560,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G02977,,,,,gl:G00392,gl:G10611,,,
1557,reversible,path:hsa01100 Metabolic pathways,gl:G00098,,,,,gl:G00100,,,,
1557,reversible_reverse,path:hsa01100 Metabolic pathways,gl:G00100,,,,,gl:G00098,,,,
1552,reversible,path:hsa01100 Metabolic pathways,cpd:C16335,,,,,cpd:C16334,,,,
1552,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C16334,,,,,cpd:C16335,,,,
1529,reversible,path:hsa01100 Metabolic pathways,cpd:C00083,,,,,cpd:C20877,,,,
1529,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C20877,,,,,cpd:C00083,,,,
1530,reversible,path:hsa01100 Metabolic pathways,cpd:C20878,,,,,cpd:C20877,,,,
1530,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C20877,,,,,cpd:C20878,,,,
1531,reversible,path:hsa01100 Metabolic pathways,cpd:C20878,,,,,cpd:C20879,,,,
1531,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C20879,,,,,cpd:C20878,,,,
1532,reversible,path:hsa01100 Metabolic pathways,cpd:C20876,,,,,cpd:C20879,,,,
1532,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C20879,,,,,cpd:C20876,,,,
763,reversible,path:hsa01100 Metabolic pathways,cpd:C00092,,,,,cpd:C00031,,,,
763,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00031,,,,,cpd:C00092,,,,
762,reversible,path:hsa01100 Metabolic pathways,cpd:C00103,,,,,cpd:C00092,,,,
762,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00092,,,,,cpd:C00103,,,,
1516,reversible,path:hsa01100 Metabolic pathways,cpd:C00092,,,,,cpd:C00085,,,,
1516,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00085,,,,,cpd:C00092,,,,
1513,reversible,path:hsa01100 Metabolic pathways,cpd:C05452,,,,,cpd:C05454,,,,
1513,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05454,,,,,cpd:C05452,,,,
776,reversible,path:hsa01100 Metabolic pathways,cpd:C11556,,,,,cpd:C04549,,,,
776,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C04549,,,,,cpd:C11556,,,,
777,reversible,path:hsa01100 Metabolic pathways,cpd:C11556,,,,,cpd:C11557,,,,
777,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C11557,,,,,cpd:C11556,,,,
778,reversible,path:hsa01100 Metabolic pathways,cpd:C11557,,,,,cpd:C04637,,,,
778,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C04637,,,,,cpd:C11557,,,,
764,reversible,path:hsa01100 Metabolic pathways,cpd:C05981,,,,,cpd:C04637,,,,
764,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C04637,,,,,cpd:C05981,,,,
765,reversible,path:hsa01100 Metabolic pathways,cpd:C05981,,,,,cpd:C11554,,,,
765,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C11554,,,,,cpd:C05981,,,,
5235,reversible,path:hsa01100 Metabolic pathways,cpd:C20265,,,,,cpd:C05819,,,,
5235,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05819,,,,,cpd:C20265,,,,
5236,reversible,path:hsa01100 Metabolic pathways,cpd:C20265,,,,,cpd:C00828,,,,
5236,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00828,,,,,cpd:C20265,,,,
5251,reversible,path:hsa01100 Metabolic pathways,cpd:C00828,,,,,cpd:C05819,,,,
5251,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05819,,,,,cpd:C00828,,,,
5237,reversible,path:hsa01100 Metabolic pathways,cpd:C05849,,,,,cpd:C03313,,,,
5237,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03313,,,,,cpd:C05849,,,,
5238,reversible,path:hsa01100 Metabolic pathways,cpd:C02059,,,,,cpd:C05849,,,,
5238,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05849,,,,,cpd:C02059,,,,
5239,reversible,path:hsa01100 Metabolic pathways,cpd:C02059,,,,,cpd:C03313,,,,
5239,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03313,,,,,cpd:C02059,,,,
1478,reversible,path:hsa01100 Metabolic pathways,cpd:C00181,,,,,cpd:C02266,,,,
1478,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C02266,,,,,cpd:C00181,,,,
1465,reversible,path:hsa01100 Metabolic pathways,cpd:C03827,,,,,cpd:C01720,,,,
